locname,nmeas,firstyear,lastyear,nyears,yearspan,mean,std,q05,q50,q95,q95-q05,ref,firstdate,lastdate,alias,xcr,ycr
P01C0001,627.0,1960.0,1987.0,28.0,28.0,268.81020733652315,22.46176782567897,233.29999999999998,268.0,307.0,73.70000000000002,NAP,1960-01-14,1987-12-14,01CS0006,146340.0,601300.0
P01C0002,304.0,1960.0,1973.0,14.0,14.0,326.30592105263156,30.744907509418926,281.15,324.0,380.0,98.85000000000002,NAP,1960-01-14,1973-06-28,01CS0012,149990.0,601250.0
P01C0003,380.0,1960.0,1977.0,18.0,18.0,420.88684210526316,24.164679855822026,381.0,422.0,462.0,81.0,NAP,1960-01-14,1977-06-14,01CS0015,145950.0,600800.0
P01D0001,582.0,1960.0,1986.0,27.0,27.0,282.2783505154639,29.238143432059644,238.0,281.0,331.0,93.0,NAP,1960-01-14,1986-07-15,01DS0009,154990.0,603140.0
P01D0002,343.0,1960.0,1974.0,15.0,15.0,187.93586005830903,25.42887046225623,152.1,183.0,232.0,79.9,NAP,1960-01-14,1974-10-14,01DS0015,150500.0,602490.0
P01D0003,582.0,1960.0,1986.0,27.0,27.0,264.2783505154639,28.108007422576822,219.0,262.0,311.0,92.0,NAP,1960-01-14,1986-07-15,01DS0022,154890.0,602310.0
P01D0004,777.0,1960.0,2000.0,41.0,41.0,225.97039897039897,22.60873836561757,189.0,223.0,265.0,76.0,NAP,1960-01-14,2000-07-26,01DS0030,151920.0,601880.0
P01D0005,194.0,1996.0,2005.0,10.0,10.0,218.97938144329896,50.314756306734495,94.30000000000001,236.5,255.35,161.04999999999998,NAP,1996-05-28,2005-04-25,01DS7041,155400.0,603540.0
P01D0006,185.0,1996.0,2005.0,10.0,10.0,226.9945945945946,57.582973904325875,83.19999999999999,252.0,269.59999999999997,186.39999999999998,NAP,1996-05-28,2005-04-25,01DS7042,156080.0,603740.0
P01D0007,192.0,1996.0,2005.0,10.0,10.0,218.83854166666666,55.28592953134506,76.0,239.0,257.45,181.45,NAP,1996-05-28,2005-03-14,01DS7043,155820.0,603085.0
P01D0008,193.0,1996.0,2005.0,10.0,10.0,218.9222797927461,52.72451172312686,86.0,236.0,255.79999999999995,169.79999999999995,NAP,1996-05-28,2005-03-14,01DS7044,156300.0,603420.0
P01D0009,59.0,1996.0,1998.0,3.0,3.0,231.23728813559322,11.461087062618702,210.79999999999998,232.0,245.1,34.30000000000001,NAP,1996-05-28,1998-10-28,01DS7045,155975.0,602960.0
P01D0010,59.0,1996.0,1998.0,3.0,3.0,228.88135593220338,9.065061282792476,214.0,229.0,243.29999999999998,29.299999999999983,NAP,1996-05-28,1998-10-28,01DS7046,156240.0,602970.0
P01D0011,73.0,1996.0,1999.0,4.0,4.0,195.23287671232876,10.554778470154334,183.8,192.0,215.0,31.19999999999999,NAP,1996-08-13,1999-08-31,01DS7047,156000.0,602590.0
P01H0001,145.0,2012.0,2019.0,8.0,8.0,69.39310344827587,10.295830164389201,54.0,72.0,85.0,31.0,NAP,2012-12-13,2019-10-24,,172609.0,605746.0
P01H0002,68.0,2012.0,2015.0,4.0,4.0,84.97058823529412,6.25089984742566,75.7,85.5,93.0,17.299999999999997,NAP,2012-12-13,2015-12-31,,172610.0,605746.0
P01H0003,150.0,2012.0,2019.0,8.0,8.0,138.64,8.712622949360204,122.25,140.0,150.0,27.75,NAP,2012-12-13,2019-10-24,,172661.0,606222.0
P02G0001,704.0,1988.0,2018.0,31.0,31.0,-2.305397727272727,30.61055655839273,-24.0,-9.0,93.0,117.0,NAP,1988-07-28,2018-09-25,02GS7803,206190.0,602665.0
P02G0002,674.0,1988.0,2018.0,30.0,31.0,-28.608308605341247,31.691130878095148,-59.0,-31.0,63.0,122.0,NAP,1988-08-14,2018-09-25,02GS7804,205080.0,602130.0
P02G0003,707.0,1988.0,2018.0,31.0,31.0,40.22489391796322,21.493962584263407,-4.0,43.0,61.0,65.0,NAP,1988-08-14,2018-09-25,02GS7805,205070.0,602060.0
P02G0004,701.0,1988.0,2018.0,31.0,31.0,70.51069900142653,27.85608858189045,16.0,74.0,104.0,88.0,NAP,1988-08-14,2018-09-25,02GS7806,205290.0,601725.0
P02G0008,2993.0,2011.0,2020.0,10.0,10.0,-87.64249916471768,13.976578408876327,-102.0,-91.0,-59.0,43.0,NAP,2011-11-29,2020-02-07,,206066.0,601057.0
P02G0009,2650.0,2011.0,2020.0,10.0,10.0,-87.04867924528303,14.644042749952044,-102.0,-91.0,-55.0,47.0,NAP,2011-11-29,2020-02-07,,207900.0,601680.0
P02G0010,4382.0,2008.0,2020.0,13.0,13.0,-89.19511638521223,13.164422733458213,-102.0,-92.0,-60.0,42.0,NAP,2008-01-01,2020-01-02,,208695.0,602672.0
P02G0011,71.0,2016.0,2020.0,5.0,5.0,17.309859154929576,16.057567463256134,-1.0,18.0,37.0,38.0,NAP,2016-05-17,2020-01-29,,205956.0,602313.0
P02G0012,89.0,2016.0,2020.0,5.0,5.0,-42.82022471910113,16.386359209133236,-70.0,-46.0,-13.200000000000017,56.79999999999998,NAP,2016-05-17,2020-01-29,,205128.0,602114.0
P02G0013,87.0,2016.0,2020.0,5.0,5.0,44.160919540229884,26.31909447584272,0.0,54.0,70.0,70.0,NAP,2016-05-17,2020-01-29,,205088.0,602066.0
P02G0014,86.0,2016.0,2020.0,5.0,5.0,89.17441860465117,19.62662768699414,55.0,90.0,116.0,61.0,NAP,2016-05-17,2020-01-29,,205747.0,601257.0
P03D0001,68.0,1997.0,2000.0,4.0,4.0,38.838235294117645,9.985975679530197,27.35,37.0,56.0,28.65,NAP,1997-01-14,2000-04-28,03DS7000,233040.0,602320.0
P03D0002,54.0,1996.0,2000.0,5.0,5.0,40.074074074074076,12.188537534901082,15.0,44.5,56.0,41.0,NAP,1996-11-29,2000-04-28,03DS7001,233230.0,603040.0
P03D0003,42.0,1998.0,2000.0,3.0,3.0,32.07142857142857,3.50186610282155,27.0,32.0,38.89999999999999,11.899999999999991,NAP,1998-07-14,2000-04-28,03DS7602,230750.0,604900.0
P03G0001,89.0,1981.0,1985.0,5.0,5.0,20.06741573033708,16.852837468677457,-6.9999999999999964,29.0,39.0,46.0,NAP,1981-01-28,1985-02-28,03GS0008,241140.0,602930.0
P03G0002,152.0,1978.0,1985.0,8.0,8.0,34.14473684210526,14.600829104071993,5.0,40.0,52.24999999999994,47.24999999999994,NAP,1978-05-30,1985-07-01,03GS0009,241180.0,602910.0
P03G0003,152.0,1978.0,1985.0,8.0,8.0,50.151315789473685,9.030309425676268,30.0,50.0,60.0,30.0,NAP,1978-05-30,1985-07-01,03GS0010,241220.0,602860.0
P03G0004,0.0,,,0.0,,,,,,,,NAP,,,,242430.0,609180.0
P03G0007,0.0,,,0.0,,,,,,,,NAP,,,,242225.0,609179.0
P03G0008,0.0,,,0.0,,,,,,,,NAP,,,,240506.0,608389.0
P03G0010,0.0,,,0.0,,,,,,,,NAP,,,,241076.0,608840.0
P04D0001,6.0,1982.0,1988.0,4.0,7.0,135.33333333333334,5.240865068542279,129.5,135.5,142.25,12.75,NAP,1982-01-28,1988-01-27,04DS7028,119095.0,576635.0
P04D0002,21.0,1981.0,1988.0,7.0,8.0,95.14285714285714,6.559616713541381,88.0,93.0,107.0,19.0,NAP,1981-11-28,1988-03-30,04DS7029,119165.0,576655.0
P04D0003,225.0,1981.0,1994.0,14.0,14.0,94.16444444444444,7.885032032828412,84.0,93.0,109.79999999999998,25.799999999999983,NAP,1981-09-28,1994-06-28,04DS7030,119195.0,576690.0
P04D0004,324.0,1995.0,2019.0,25.0,25.0,100.82098765432099,14.602219739222548,85.0,98.0,121.69999999999993,36.69999999999993,NAP,1995-01-14,2019-10-31,04DS7030,119220.0,576660.0
P04D0005,144.0,1981.0,1990.0,10.0,10.0,101.41666666666667,6.08850803316626,93.15,100.0,113.85,20.69999999999999,NAP,1981-09-28,1990-05-14,04DS7031,119230.0,576860.0
P04D0006,32.0,1981.0,1984.0,4.0,4.0,114.8125,3.658287101380786,108.1,114.5,120.45,12.350000000000009,NAP,1981-10-14,1984-12-28,04DS7032,119185.0,576910.0
P04D0007,7.0,1985.0,1985.0,1.0,1.0,153.42857142857142,4.391550328268399,147.5,154.0,158.7,11.199999999999989,NAP,1985-09-13,1985-12-16,04DS7033,117930.0,576125.0
P04D0008,2.0,1986.0,1986.0,1.0,1.0,221.0,1.4142135623730951,220.1,221.0,221.89999999999998,1.799999999999983,NAP,1986-01-16,1986-01-28,04DS7034,117955.0,576095.0
P04D0009,17.0,1985.0,1986.0,2.0,2.0,137.23529411764707,5.974209275760955,129.6,138.0,147.6,18.0,NAP,1985-01-30,1986-03-14,04DS7035,118265.0,576310.0
P04G0001,513.0,1996.0,2019.0,24.0,24.0,96.57894736842105,33.48965128843615,56.6,90.0,151.39999999999998,94.79999999999998,NAP,1996-04-14,2019-04-28,04GS7000,127080.0,586540.0
P04G0002,22.0,1993.0,1995.0,3.0,3.0,179.72727272727272,29.575056765524266,148.2,173.0,256.84999999999997,108.64999999999998,NAP,1993-02-12,1995-02-28,04GS7017,127050.0,586600.0
P04G0003,17.0,1993.0,1995.0,3.0,3.0,162.64705882352942,5.267128919897777,154.6,162.0,172.0,17.400000000000006,NAP,1993-02-12,1995-02-28,04GS7018,127200.0,586300.0
P04G0004,13.0,1993.0,1995.0,3.0,3.0,178.0,5.656854249492381,170.2,179.0,185.8,15.600000000000023,NAP,1993-02-12,1995-02-28,04GS7019,127400.0,585850.0
P04G0005,17.0,1993.0,1995.0,3.0,3.0,147.11764705882354,5.622303275139742,138.4,147.0,156.0,17.599999999999994,NAP,1993-02-12,1995-02-28,04GS7020,127450.0,585600.0
P04G0006,98.0,2004.0,2010.0,6.0,7.0,-64.60204081632654,12.300984618974818,-78.0,-62.5,-50.0,28.0,NAP,2004-03-28,2010-07-27,04GS7028,120539.0,575784.0
P04G0007,328.0,1995.0,2010.0,16.0,16.0,-3.576219512195122,32.98790875291287,-24.249999999999993,1.0,20.0,44.24999999999999,NAP,1995-01-14,2010-07-27,04GS7029,120594.0,575827.0
P04G0008,46.0,1995.0,1997.0,3.0,3.0,-46.30434782608695,16.27659473697997,-77.5,-44.0,-23.5,54.0,NAP,1995-01-14,1997-03-14,,120570.0,575730.0
P04G0009,164.0,2011.0,2019.0,9.0,9.0,-53.323170731707314,9.40626078907137,-63.0,-55.0,-28.30000000000001,34.69999999999999,NAP,2011-12-13,2019-10-28,,120533.0,575779.0
P05A0002,266.0,1960.0,1971.0,12.0,12.0,402.4172932330827,27.821308546679436,363.5,400.0,446.0,82.5,NAP,1960-01-14,1971-07-30,05AS0041,145400.0,599110.0
P05A0004,268.0,1960.0,1971.0,12.0,12.0,443.9365671641791,34.18521493287278,393.0,440.5,501.0,108.0,NAP,1960-01-14,1971-07-30,05AS0048,144190.0,598300.0
P05F0001,524.0,1955.0,1980.0,26.0,26.0,-55.211832061068705,18.840960963322857,-85.0,-55.0,-19.150000000000034,65.84999999999997,NAP,1955-11-14,1980-10-28,05FS0005,172690.0,591180.0
P05G0001,644.0,1961.0,1988.0,28.0,28.0,-81.30434782608695,11.577338017073089,-104.0,-80.0,-64.0,40.0,NAP,1961-02-28,1988-07-28,05GS0025,168580.0,579840.0
P05G0002,337.0,1961.0,1978.0,18.0,18.0,-94.1454005934718,10.801768397289868,-108.0,-95.0,-73.0,35.0,NAP,1961-02-28,1978-10-30,05GS0029,162090.0,577400.0
P05H0001,553.0,1960.0,1986.0,27.0,27.0,-89.66726943942133,10.218693581314223,-113.0,-87.0,-80.0,33.0,NAP,1960-01-28,1986-11-14,05HS0021,171220.0,585000.0
P05H0002,396.0,1961.0,1977.0,17.0,17.0,-81.52525252525253,12.772274905637735,-101.25,-83.0,-59.0,42.25,NAP,1961-02-28,1977-12-28,05HS0025,179340.0,578760.0
P05H0003,288.0,1961.0,1978.0,18.0,18.0,-56.25694444444444,12.980686016015493,-75.65,-56.5,-37.0,38.650000000000006,NAP,1961-02-28,1978-07-14,05HS0035,171470.0,576250.0
P05H0004,205.0,1996.0,2005.0,10.0,10.0,-47.68780487804878,16.926024096829313,-73.8,-48.0,-24.0,49.8,NAP,1996-08-14,2005-10-14,05HS7000,170140.0,586250.0
P05H0005,102.0,1998.0,2002.0,5.0,5.0,-45.745098039215684,21.505553634329114,-81.95,-44.0,-20.0,61.95,NAP,1998-01-13,2002-09-13,05HS7005,172145.0,586200.0
P05H0006,472.0,1997.0,2018.0,22.0,22.0,-96.39406779661017,48.732396862994314,-152.0,-122.0,-32.55000000000001,119.44999999999999,NAP,1997-04-28,2018-12-28,05HS7006,171520.0,585400.0
P05H0007,501.0,1997.0,2018.0,22.0,22.0,-94.27544910179641,13.051129301631493,-120.0,-90.0,-81.0,39.0,NAP,1997-03-31,2018-12-28,05HS7007,171800.0,584720.0
P05H0008,506.0,1997.0,2018.0,22.0,22.0,-80.07707509881423,16.61253219360185,-110.0,-79.0,-56.0,54.0,NAP,1997-03-31,2018-12-28,05HS7008,176100.0,582160.0
P05H0009,115.0,2014.0,2018.0,5.0,5.0,-44.130434782608695,13.540402012178632,-65.30000000000001,-45.0,-25.700000000000003,39.60000000000001,NAP,2014-02-14,2018-12-28,,171506.0,585993.0
P05H0010,115.0,2014.0,2018.0,5.0,5.0,-43.96521739130435,12.883370510000116,-64.0,-44.0,-27.0,37.0,NAP,2014-02-14,2018-12-28,,172272.0,586000.0
P06A0001,484.0,1953.0,1976.0,24.0,24.0,-42.49586776859504,17.668502096277546,-74.0,-40.0,-21.0,53.0,NAP,1953-07-28,1976-05-29,06AS0005,187280.0,596510.0
P06A0002,371.0,1961.0,1985.0,23.0,25.0,-37.59838274932615,25.493674839788998,-77.0,-24.0,-12.0,65.0,NAP,1961-02-28,1985-03-14,06AS0016,185040.0,593670.0
P06A0003,451.0,1953.0,1975.0,23.0,23.0,-46.669623059866964,16.37259049861622,-70.0,-48.0,-17.0,53.0,NAP,1953-04-29,1975-03-28,06AS0020,186070.0,592460.0
P06A0004,839.0,1953.0,1994.0,42.0,42.0,-96.47318235995232,25.539831463287868,-131.0,-105.0,-61.0,70.0,NAP,1953-03-14,1994-11-30,06AS0028,187150.0,589460.0
P06A0005,128.0,1961.0,1972.0,11.0,12.0,-63.53125,15.620971921731616,-98.65,-61.0,-43.35000000000001,55.3,NAP,1961-02-28,1972-04-28,06AS0034,180200.0,588900.0
P06A0006,478.0,1996.0,2018.0,22.0,23.0,-105.82217573221757,18.50456824651733,-137.14999999999998,-108.5,-74.0,63.14999999999998,NAP,1996-08-16,2018-12-28,06AS7000,182500.0,587690.0
P06A0007,331.0,1996.0,2012.0,17.0,17.0,-70.45921450151057,18.95882295571038,-97.5,-72.0,-38.0,59.5,NAP,1996-08-16,2012-02-28,06AS7006,183640.0,587770.0
P06A0008,457.0,1997.0,2018.0,22.0,22.0,-41.527352297593,43.20087485144766,-126.0,-23.0,-5.0,121.0,NAP,1997-03-31,2018-07-28,06AS7007,184200.0,591040.0
P06A0009,496.0,1997.0,2018.0,22.0,22.0,-93.95362903225806,13.841814374833877,-119.25,-94.0,-71.75,47.5,NAP,1997-03-31,2018-12-28,06AS7008,184640.0,593150.0
P06A0010,459.0,1997.0,2018.0,22.0,22.0,-128.32461873638343,23.677999655876025,-160.2,-128.0,-97.0,63.19999999999999,NAP,1997-03-31,2018-12-28,06AS7009,188530.0,595570.0
P06A0011,503.0,1997.0,2018.0,22.0,22.0,-99.3041749502982,23.454391667898008,-138.0,-98.0,-61.10000000000002,76.89999999999998,NAP,1997-03-31,2018-12-28,06AS7010,187890.0,590900.0
P06B0001,368.0,1980.0,1996.0,17.0,17.0,-162.2173913043478,10.360347891601876,-173.65,-162.0,-145.0,28.650000000000006,NAP,1980-09-12,1996-07-16,06BS7000,191700.0,591110.0
P06B0002,443.0,1996.0,2019.0,24.0,24.0,-175.1805869074492,10.643710892128407,-195.0,-174.0,-160.10000000000002,34.89999999999998,NAP,1996-07-30,2019-02-28,06BS7000,191700.0,591120.0
P06B0003,808.0,1980.0,2019.0,40.0,40.0,-63.69925742574257,25.53661801067474,-102.0,-63.0,-21.0,81.0,NAP,1980-09-12,2019-02-28,06BS7001,192630.0,587580.0
P06B0004,377.0,1997.0,2019.0,20.0,23.0,-153.85145888594164,102.4738638408466,-198.0,-186.0,170.2,368.2,NAP,1997-04-30,2019-05-28,06BS7002,199990.0,595460.0
P06B0005,75.0,1997.0,2000.0,4.0,4.0,-42.17333333333333,23.593616482827276,-57.0,-47.0,-4.900000000000219,52.09999999999978,NAP,1997-01-02,2000-09-14,06BS7006,199500.0,593140.0
P06B0006,103.0,2002.0,2006.0,5.0,5.0,-73.27184466019418,9.007833382681026,-91.0,-71.0,-64.10000000000001,26.89999999999999,NAP,2002-01-14,2006-12-29,06BS7007,199464.0,593115.0
P06B0007,378.0,1997.0,2018.0,22.0,22.0,-181.75396825396825,68.73830971836583,-265.0,-150.0,-69.70000000000005,195.29999999999995,NAP,1997-04-01,2018-02-13,06BS7009,193740.0,588300.0
P06B0008,25.0,1997.0,1998.0,2.0,2.0,-157.28,8.614522621712709,-166.0,-158.0,-147.4,18.599999999999994,NAP,1997-04-01,1998-10-28,06BS7010,199410.0,588380.0
P06B0009,367.0,2000.0,2019.0,20.0,20.0,-154.52043596730246,10.465869161027767,-171.7,-153.0,-141.0,30.69999999999999,NAP,2000-12-14,2019-02-28,06BS7011,191561.0,591082.0
P06B0011,17.0,2018.0,2019.0,2.0,2.0,-95.70588235294117,8.191189671549191,-110.19999999999999,-92.0,-88.0,22.19999999999999,NAP,2018-09-14,2019-05-28,,199435.0,588188.0
P06B0012,17.0,2018.0,2019.0,2.0,2.0,-127.88235294117646,13.541059564068354,-143.0,-131.0,-109.80000000000001,33.19999999999999,NAP,2018-09-14,2019-05-28,,199307.0,588434.0
P06C0001,1139.0,1977.0,1984.0,6.0,8.0,-57.81650570676032,9.367175689492303,-66.0,-60.0,-42.0,24.0,NAP,1977-08-15,1984-12-21,06CS0001,180700.0,581460.0
P06C0002,389.0,1997.0,2015.0,19.0,19.0,-112.97686375321337,7.4159885392909155,-124.0,-113.0,-101.0,23.0,NAP,1997-04-30,2015-03-28,06CS7000,187580.0,585040.0
P06C0003,380.0,1997.0,2015.0,19.0,19.0,-130.07631578947368,7.665979885474483,-139.0,-132.0,-118.0,21.0,NAP,1997-04-01,2015-03-28,06CS7005,185540.0,586220.0
P06C0004,319.0,1997.0,2011.0,15.0,15.0,-77.63009404388714,14.850656032052013,-115.0,-74.0,-60.0,55.0,NAP,1997-03-31,2011-11-29,06CS7006,183620.0,587255.0
P06C0005,473.0,1997.0,2019.0,23.0,23.0,-230.83509513742072,8.606158789593202,-242.0,-230.0,-218.0,24.0,NAP,1997-03-31,2019-07-28,06CS7007,185360.0,575760.0
P06C0006,391.0,1997.0,2015.0,19.0,19.0,-77.02046035805627,6.707790403345901,-88.0,-77.0,-65.5,22.5,NAP,1997-04-01,2015-03-28,06CS7008,186550.0,585920.0
P06C0007,25.0,1991.0,1994.0,4.0,4.0,-95.28,16.98411022102718,-121.4,-93.0,-69.60000000000001,51.8,NAP,1991-04-26,1994-10-14,06CS7606,189186.0,582618.0
P06C0008,140.0,1991.0,1998.0,8.0,8.0,-90.25,6.8898058361924575,-99.0,-92.0,-77.0,22.0,NAP,1991-04-26,1998-04-15,06CS7607,186950.0,582475.0
P06C0009,144.0,1991.0,1998.0,8.0,8.0,-130.44444444444446,17.271091404152724,-149.0,-138.0,-98.0,51.0,NAP,1991-04-26,1998-08-14,06CS7608,186977.0,583171.0
P06C0010,141.0,1991.0,1998.0,8.0,8.0,-104.06382978723404,9.92127063143876,-120.0,-104.0,-91.0,29.0,NAP,1991-04-26,1998-08-14,06CS7609,189441.0,582943.0
P06C0011,92.0,1991.0,1997.0,7.0,7.0,-89.8586956521739,15.265116105308605,-119.0,-91.0,-63.64999999999999,55.35000000000001,NAP,1991-04-26,1997-07-29,06CS7610,188441.0,582587.0
P06C0013,132.0,1991.0,1998.0,8.0,8.0,-106.0530303030303,10.99154039308482,-120.45,-107.0,-93.55000000000001,26.89999999999999,NAP,1991-04-26,1998-08-14,06CS7611,188752.0,582610.0
P06C0014,55.0,1991.0,1994.0,4.0,4.0,-104.03636363636363,6.8447428768731005,-118.30000000000001,-105.0,-95.4,22.900000000000006,NAP,1991-04-26,1994-02-28,06CS7612,189107.0,582633.0
P06C0015,229.0,1991.0,2004.0,13.0,14.0,-106.48471615720524,7.325513126913957,-121.0,-105.0,-96.0,25.0,NAP,1991-04-26,2004-04-14,06CS7613,187145.0,582892.0
P06C0016,228.0,1991.0,2004.0,13.0,14.0,-47.70175438596491,6.130633451128459,-54.0,-49.0,-36.35000000000002,17.649999999999977,NAP,1991-04-26,2004-04-14,06CS7614,187670.0,582972.0
P06C0017,229.0,1991.0,2004.0,13.0,14.0,-98.46724890829694,8.01615812484445,-112.0,-98.0,-88.4,23.599999999999994,NAP,1991-04-26,2004-04-14,06CS7615,189510.0,582265.0
P06C0018,229.0,1991.0,2004.0,13.0,14.0,-104.0174672489083,10.627655525942183,-120.6,-103.0,-90.0,30.599999999999994,NAP,1991-04-26,2004-04-14,06CS7616,189547.0,582215.0
P06C0019,229.0,1991.0,2004.0,13.0,14.0,-112.80786026200873,7.555509739189285,-124.0,-113.0,-100.0,24.0,NAP,1991-04-26,2004-04-14,06CS7617,187115.0,583139.0
P06C0020,12.0,1991.0,1992.0,2.0,2.0,-52.5,12.659886542648291,-64.25,-56.5,-32.65000000000002,31.59999999999998,NAP,1991-09-30,1992-09-28,06CS7618,189485.0,582712.0
P06C0021,325.0,2004.0,2018.0,15.0,15.0,-87.68,32.787226510063675,-132.0,-93.0,-40.19999999999999,91.80000000000001,NAP,2004-07-14,2018-10-30,,189614.0,581814.0
P06D0001,93.0,1961.0,1967.0,7.0,7.0,-1.5268817204301075,12.048445144002269,-25.0,3.0,9.799999999999983,34.79999999999998,NAP,1961-03-14,1967-04-14,06DS0033,196990.0,583950.0
P06D0002,189.0,1961.0,1974.0,14.0,14.0,-56.70899470899471,15.225083360879065,-75.0,-61.0,-28.80000000000001,46.19999999999999,NAP,1961-02-28,1974-10-14,06DS0066,198170.0,584510.0
P06D0003,99.0,1980.0,1985.0,6.0,6.0,-114.66666666666667,8.3653805554042,-127.1,-115.0,-102.0,25.099999999999994,NAP,1980-12-12,1985-01-30,06DS7015,195410.0,586130.0
P06D0004,367.0,1980.0,1996.0,17.0,17.0,103.9891008174387,11.058705297206524,90.0,102.0,124.0,34.0,NAP,1980-09-12,1996-07-16,06DS7016,195685.0,585720.0
P06D0005,163.0,1996.0,2004.0,9.0,9.0,-98.37423312883436,6.258905644858484,-109.0,-98.0,-91.0,18.0,NAP,1996-07-30,2004-06-28,06DS7016,195670.0,585720.0
P06D0006,360.0,1980.0,1996.0,17.0,17.0,96.96111111111111,8.273435617901018,84.0,96.0,109.0,25.0,NAP,1980-12-12,1996-07-16,06DS7017,195990.0,585310.0
P06D0007,163.0,1996.0,2004.0,9.0,9.0,-103.38036809815951,7.653941604551838,-114.0,-103.0,-94.0,20.0,NAP,1996-07-30,2004-06-28,06DS7017,195960.0,585340.0
P06D0008,42.0,1983.0,1985.0,3.0,3.0,32.833333333333336,17.190349911543418,9.05,27.0,55.949999999999996,46.89999999999999,NAP,1983-01-14,1985-01-03,06DS7019,199830.0,578420.0
P06D0009,42.0,1983.0,1985.0,3.0,3.0,91.0952380952381,8.13246887125478,70.25,92.0,99.94999999999999,29.69999999999999,NAP,1983-01-14,1985-01-03,06DS7020,199830.0,578420.0
P06D0010,392.0,1997.0,2019.0,23.0,23.0,-100.74489795918367,37.715942269394965,-205.7,-93.0,-66.55000000000001,139.14999999999998,NAP,1997-04-02,2019-10-28,06DS7021,199840.0,578400.0
P06D0011,400.0,1996.0,2019.0,22.0,24.0,-110.12,67.81532197620861,-143.0,-128.0,117.04999999999995,260.04999999999995,NAP,1996-10-15,2019-03-28,06DS7022,192680.0,586830.0
P06D0012,150.0,1997.0,2004.0,8.0,8.0,-89.04,10.35988650141244,-108.55000000000001,-86.0,-76.0,32.55000000000001,NAP,1997-04-01,2004-06-28,06DS7029,195700.0,585680.0
P06D0013,214.0,1997.0,2008.0,12.0,12.0,-187.06542056074767,40.250103321953496,-257.0,-167.0,-149.0,108.0,NAP,1997-04-02,2008-01-14,06DS7037,199275.0,575470.0
P06D0014,298.0,1997.0,2017.0,18.0,21.0,-134.06711409395973,16.268647184255798,-158.0,-134.5,-115.0,43.0,NAP,1997-04-02,2017-03-14,06DS7038,199100.0,575330.0
P06D0015,143.0,1996.0,2004.0,9.0,9.0,-129.63636363636363,4.572645941803374,-136.0,-129.0,-124.1,11.900000000000006,NAP,1996-10-15,2004-12-28,06DS7039,192620.0,586500.0
P06D0016,345.0,1997.0,2015.0,18.0,19.0,-141.36521739130436,7.517418263663357,-150.0,-142.0,-130.0,20.0,NAP,1997-04-02,2015-07-28,06DS7040,199310.0,575485.0
P06D0017,16.0,2018.0,2019.0,2.0,2.0,-54.125,3.0740852297878796,-58.0,-55.0,-49.25,8.75,NAP,2018-09-14,2019-05-28,,197834.0,586510.0
P06D0018,66.0,2015.0,2019.0,5.0,5.0,-91.75757575757575,6.124504641973674,-102.75,-90.0,-85.0,17.75,NAP,2015-10-28,2019-03-28,,196038.0,586291.0
P06D0019,53.0,2015.0,2019.0,5.0,5.0,-62.79245283018868,10.859874079462001,-84.6,-61.0,-49.6,34.99999999999999,NAP,2015-10-28,2019-03-28,,195736.0,585693.0
P06D0020,25.0,2018.0,2019.0,2.0,2.0,-11.88,12.87219225048062,-26.4,-17.0,9.799999999999997,36.199999999999996,NAP,2018-10-15,2019-10-28,,197410.0,578743.0
P06D0021,25.0,2018.0,2019.0,2.0,2.0,-162.08,10.653324989567027,-167.8,-163.0,-157.4,10.400000000000006,NAP,2018-10-15,2019-10-28,,197402.0,578754.0
P06D0022,24.0,2018.0,2019.0,2.0,2.0,-122.58333333333333,11.835527455290176,-136.85000000000002,-121.5,-105.60000000000001,31.250000000000014,NAP,2018-10-29,2019-10-28,,197429.0,578782.0
P06D0023,32.0,2018.0,2019.0,2.0,2.0,-109.28125,64.63706834966071,-162.8,-129.0,-51.650000000000006,111.15,NAP,2018-02-13,2019-10-28,,199218.0,575865.0
P06D0024,27.0,2018.0,2019.0,2.0,2.0,-70.22222222222223,19.739326879127,-95.0,-66.0,-40.7,54.3,NAP,2018-09-14,2019-10-28,,199813.0,575814.0
P06D0025,27.0,2018.0,2019.0,2.0,2.0,-99.33333333333333,13.95873038088185,-113.0,-111.0,-83.3,29.700000000000003,NAP,2018-09-14,2019-10-28,,197793.0,579136.0
P06D0026,53.0,2017.0,2019.0,3.0,3.0,-135.8679245283019,137.32247809386615,-126.0,-118.0,-109.0,17.0,NAP,2017-01-28,2019-10-28,,199014.0,580032.0
P06D0027,53.0,2017.0,2019.0,3.0,3.0,-67.73584905660377,13.88849959138333,-95.8,-66.0,-51.2,44.599999999999994,NAP,2017-01-28,2019-10-28,,198463.0,580880.0
P06D0028,53.0,2017.0,2019.0,3.0,3.0,-44.660377358490564,15.679412513800987,-79.4,-41.0,-25.0,54.400000000000006,NAP,2017-01-28,2019-10-28,,198289.0,581290.0
P06E0001,436.0,1997.0,2018.0,22.0,22.0,-99.91284403669725,19.473571130702155,-145.0,-97.0,-87.0,58.0,NAP,1997-04-01,2018-06-28,06ES7004,202280.0,588340.0
P06E0002,167.0,1995.0,2004.0,10.0,10.0,148.4251497005988,9.77728322678298,130.9,150.0,162.7,31.799999999999983,NAP,1995-01-13,2004-01-29,06ES7605,203850.0,596600.0
